"artist_name","genre","avg","avg-2","avg-3","avg-4"
0FnS2UBQERszgo9dRLNdPT,Heuse,5660

6dQgkiJm1fRkcqKOvPzysr,Brownstone,179191

3BeQqzKdlARoOd6y30kCO2,Pete Rock,143598

3RThWxnHbyN5Hvkr66eYj7,Busiswa,36226

4CJarp8MmsVWqabXDlg47G,Adeane,10

1iQS32l0NPcZeJKVrvayS2,Full Force,30829

1IEICAjQ2utMbLHi7zoc5f,John Stewart,2821

4bYrlBddwEtF2kYpMm9gBG,Los Macuanos,2946

3nFw6mPGG5Uj2YS7IyaGEF,Roman Müller,871

223se9o877Y4jHzwlDcGNx,Mateo Kingman,11390

6byCVLbgOawjt1RStMyJWn,Diesel,1596

1FjFeapN2dgxy1mP4ZZuen,Liquid Metsi,2

1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,31618

3ytMiTBG7TnAOsA3Ql7eAs,Single,3028

3jrgftS3TYbNxcPt5itKhz,Robbie Dupree,15587

1DQ9sI5Dp65zo0n2znRbd9,Carpo,1

69A2sqnfhejKPYM4BGlrc7,Los Nastys,6159

0FUrLm6BWt9TVgVd6Ts5aM,Aedan,255

1X3EisQbC1AnVLw8I9zvFp,MKRNI,6514

1Nuf5zElBQwRQDp558cbeZ,Vista,50

6A6B4fkbxVlQtNASPk5e2e,Triángulo de Amor Bizarro,23263

3x2v5nTMkMoH7JBb58aIyh,Convex,2665

1DmSwSzxDlSDJMPWobjzcB,Prehistöricos,28002

0tJDMMp9vT1q6zrPih0yFQ,Luis Miguel Del Amargue,64846

3pnfT8VIjLAezmTaYHbWct,Dj Sox,61

1ocnIbhFWM9bSPrd7Hu4zF,Punctual,3426

4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,302096

1I7FVmvisCtSFzmm87mbLR,El Búho,33869

50GaXLIOhzsa35VlyzW9Zv,El Chaval,102365

3SwgftmsT5rVepCSSco3ZR,Motez,13669

5vvmuVkEcqrbmbFOzukSu4,Moglebaum,3621

06TVTkMAOR935MhkjX0i2A,Anthony Santos,305598

1KOiZDzOhRgTleen6eOToU,Pepino,2

3koJmQqTa9Eh7oy4y1XaZU,Antony,1487

3GTclJDhrh2C4k8VveMhM6,Bad Decisions,3455

4Y2UbwMINPpv3z3wdTyajA,Quiero Club,55005

6Mjbr8K3MiiRMqmFIB4zWq,Luis Vargas,95259

09A6IffSw0t8L8sfuOCVws,Wael Kfoury,100465

5oOhM2DFWab8XhSdQiITry,Tycho,453283

0u18Cq5stIQLUoIaULzDmA,DROELOE,92743

7c9qP8ZMGFTZKCqJphxQX2,Nosoträsh,5616

4VYSLPSI9yb8qkUpKyVQSJ,Marco Barrientos,463430

2eQ5uR5wKDEQ5zKPQyLHC1,Adham Nabulsi,42142

5Gn7NoCZvbVlGgtZMILRcv,Satin Jackets,40958

619CzMJPPWrCeZwx5qw6ko,Besomorph,5037

2Wt6Q6ZHygCPVtMO3uxLGB,Chico Mann,4730

1NUs0BBtwTVx6Wbx1fsGr0,Micmas,1425

4bgldXaGu7WvZpkW1NfyBp,Naji Osta,7914

6BVLQfvzlvlNZ43WjbFgbI,Jean Tonique,17671

6jdC0EtYmY3QXcf5bejYGC,Stephen Geisler,240

0LdzDrRc2RESpGqwyhbE3t,Madi Banja,5669

6W6JOZ91tOgrLB4bdcGs3r,Banda Generasion,3519

0LnHdW6HMPoOlNdhG3DHjE,Nancy Ajram,250860

73PTYegu3D1i5vRERzcBhT,Patrick Baker,3999

2c8JocB8eI6cCGaF5xGoT1,Matveï,461

1AXqKV1nhx3eMcHzD5pNVx,Jamkid,208

07y7DBTR7GwPS7sapmxrtG,Revoluzion Estereo,1823

1QxkWzg3QsYJv6xMXSuVMs,Hussein El Deek,18267

6Mn5HNY6bJSqK31cRa0uiv,JONES,32742

4Fx8pBIfwPo83PDFb7iuVp,Belinda,1

3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,332866

6v3svbntXqckH0VLMYNFi0,Mohamed Chaker,80

7DX3lS8b2sXEaALdpD3rPH,Amorie,49

5ILMkt5lW4KAyTXMNYWaGF,Dani M,48095

7mBY2Piba5vczRaDqwzIpP,Salah El Kurdi,4

2KV7SeH81I26dNswIYrNeY,Daniel T.,1655

0tJ0fqnovf6ASEO0Qyr03N,Leonardo de Lozanne,6121

4lq7L8gBR03lspsMFWO0pS,Sara Kania,9

6YvKo1VtZxCoT8IkbAYswy,Patton Oswalt,72692

0Fs18mA7TFMvYVRNX4dNTt,Shonlock,18961

3ZiAPWZArTIpiFG6L06Fwy,Jeffrey Paradise,570

6pWTPhk1AtVfNmkaeXXVpD,El Gran Silencio,445362

3JVvnP1M9vtlmezlBaXiu0,Zeki,1432

0f4zEF6vddRYg7Y3GDL8lk,Jim Gaffigan,132286

78ZdtwvDD5zTElro6EGkcU,Swoope,35788

1w7cucUEPR1Yq9g03g6T8m,Xinobi,15945

27Owkm4TGlMqb0BqaEt3PW,Molotov,1301133

3CYJ76Eg56YxJNEoLHHnoD,Tarequito,9814

7wHGioVXNK6WomD7nnT3Nt,Natasha Leggero,13789

50Lr1puweM1hFsF1LpIZLM,WhoMadeWho,61889

3QmmtMrEf7aQrsd1VtejAV,Mœnia,396355

0fyeRmbc7XdKio5Fm13LPB,Reyn,1315

5A0Bu9azuFEnud3q7t0V2r,Petter,146620

5U5HiTvNUclEE0bwGVDBIX,Azul Violeta,55955

0zKX6nlK1A4ZmztnFPOKGs,Aleks,16967

5KUGNaPgjd1qQFZbJI7flg,Pete Davidson,4442

2YLo9vcDRojdtiqqfkS7K5,Heleena,1

739zjStIc6EHrV5thshKkp,ROSH,1692

2FZrEn80eCoWrrkGXPLF0v,La Santa Cecilia,251002

7zJdWmVoGsqxaEl09XOvM5,Ison,318

0FwzfgB8J04B0Dce5IlMEo,Andy Woodhull,846

323gjVOWgnKGW3VuT8VKTx,Skinz,11680

0ahIOvoOixJ6reWSvAsshX,Mwuana,12676

3GyCVSQi8JUYamE4n4m3VS,Winta,23

6VkHwrEjxNBiwKjNxZI8bL,Ralphie May,17529

5SUSe6NpDjc6BNKX8Dx0hj,Aura,94973

6fpc9Sa69wp50SayHFvuDk,Zenar,417

3RTAXX6KGdljBsOIupyZgT,Los Bunkers,485547

1Gtx7uxcwFWqBHt9OeESgj,Lokal,3569

7BmqeSMYy5WgUHwg2lscJr,Mayce Galoni,40

4tSx9oXscGCVaVXEhH86qp,Blizzy,10246

7iW0o1suit8xY24m9M5L0u,De Vet Du,78876

6RAiPa076RxBeTBxWO8Xfh,Dane Cook,80716

60OCVcCxsNKT3VgR0hnDKx,Sam Collins,1814

2mKcKa9yFqXzcxTEGhvKaZ,Simon Emanuel,2595

1AIEHTv6we8ULBARv1572n,JLC,7928

4GIqbOr0FgE9qmJ31kVYdD,Hannibal Buress,60818

1uluiq2FeantSC8mBhM1wI,DVNO,235

2QDnY1LY2mnzeeKGZLHoc7,Lorentz,12561

3HbP7OfT7PCV0BrR0ReUkC,Medina,94249

7po1FepqIImwFFx1ZITjJp,Demetri Martin,44741

5ACgQ6zJdxjEgZzdIJPUdA,Ghourilla,92

2fVW2ix4ANKiofDZIsy1XR,Vargas & Lagola,6268

4RejC27ZYVf1l48buiDkpS,Pidde P,2292

7LA4bHpsuQA1bNuxHpqeIT,Mike Birbiglia,49609

0ZWeSRSlrHHs0thSzvAfyp,Gawler,98

5Z9W23mX5gDSgLmmR2iUqh,Ibbe,5548

07AOkfzIUWrlyGI6HuvwYn,Rebour,206

39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,38708

0ACR3EfxpxBzV9srECTtae,Gary Owen,2700

0PHiin6bQggP8WzI7LgTtr,Aston Merrygold ,14393

1KTqjrxuvcfUeCrCaNOa5L,Moms,1171

7ydsZKoQ7D6qwSrBtX0Fpl,Haylox,223

5f5mH9BDkeyXmDbzevu38d,Alfons,48927

2Waw2sSbqvAwK8NwACNjVo,Bo Burnham,305534

2jSxWkGhpO2jPnpXI2aswg,DJ F.R.A.N.K.,3

2DsNd8GBB1y1J0XMq0nT6s,Lilla Namo,6436

0ohQ5WEQb9M6VA7817G9nJ,Agatha Reilly,671

6CrQKZeuSKNYgrE7PeYqJ1,Serú Girán,185635

2405AUADWenBRsMcOcDPd0,Eugene Mirman,16683

23BbjSc6eWyTu20Wdp1APc,Nynde,0

59E9dYtwLTUAGuAppwFKAW,Cherrie,25824

1eiodDx0lIftKNviQGG95x,Chicha Libre,32610

3zDNMwCfVORx1xwo6DGBlp,Roque Narvaja (F),4502

6lmPo5Xh6Ulk2FTQ8KpHJg,Keith Lowell Jensen,441

6AHhlaloIj4IIowx13WUEq,Vongtale,23

4ytDz3A9nHcVMjEbdNSKzA,RIOPY,6761

5OQKHjewQtbkAIerccsMRK,Bassam,629

4XLISC9SzRTcR34fosyMtw,STOR,20865

6n57hcHUAiNVQ8CwSOz2SN,Charanga Cakewalk,649

1ZNA8vzdCn3mKSUSPkCkRJ,Dalal,434

2EWsHDexsSInArfFkhA2i6,Jireel,31791

1FcB6xMihhP9Hb6AdGVbWe,Desmond Dekker,59209

0fauHpmSHwodVYIjTqOGHz,Yiruma,607074

1jSjfSgDjedJdi5MoyRu78,Lary Over,1563420

4opTS86dN9uO313J9CE8xg,Skid Row,1028741

6SPpCqM8gOzrtICAxN5NuX,Tito Puente,104757

37DoQwtzVqshZVU8WfmzW0,Andrew von Oeyen,198

47MpMsUfWtgyIIBEFOr4FE,Lunay,66333

5fhMbh4PVSLSODF2fhWwqt,Bad English,105750

69lxxQvsfAIoQbB20bEPFC,Philip Glass,317650

1y8ULnCFl00s1BMTz4KyRe,SHOKO,55

5OfhOoKunSnuubxxRML8J3,Mr. Big,217946

3WaTkjZxpbGDryRuQTtj1g,Celia Cruz y La Sonora Matancera,5627

7GcG1I8YsDcVfqVd26G0Jy,Georgs Pelēcis,973

5AEG63ajney2BoDXi0Vb84,Bad Company,425026

4w6LG6OA4SclkXqtujITEw,Man Is Not a Bird,2319

24ibCRKLtfIZcfrixiBAsm,Gidon Kremer,12064

2jE5NeCBZpgohvRLtQ6v0O,Ronald El Killa,37935

2swQzHP8Iqn9LYO7mKx9Um,The Rara,183

2qQeKHrQJHLLbvDAOSO874,Winger,183582

4ycYjrk65Tk9G1rhkzGjEy,Joy Wants Eternity,7785

6MiHGe7QESOe1tQrWPP0Po,Philippe Rombi,3097

22QaKKmBIH3QiotuG30W3o,Santaferia,356419

1OFOShsIbhy1l5x73yuVyB,Shenseea,36338

7HLvzuM9p11k9lUQfSM4Rq,Warrant,460997

0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,113202

3ta2MB7zIScVq8qN8K4441,Sophie Pacini,456

6wyGyjn9ixZDXBwcapqapJ,Burna Bandz,2728

6yKN858F7VWik5UyT9geTE,Noah Powa,976

1Qt3QdA0ZoOoeWfrJzA12d,Saigon Kick,13940

1FGfJBdp4l7sELXNf92jrT,Three Trapped Tigers,15038

1385hLNbrnbCJGokfH2ac2,Franz Liszt,300222

2Ruhhm5oH4pxgsEUVZcaHm,Houdini,2878

2YrNxRCyB8rzZCtmI7Skqc,Smoodface,96

1M0Ym8vCVi9p7ZTa2PrP1g,Lee Matthews,3412

6MmRTVIPIe35OsFqWgRKQJ,Christophe,30359

3Iu4Pq63V1WcBWrNNthgPP,Dong-Hyek Lim,424

7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods,547768

6FOsnaGZqVm60esnJdCadh,Fully Bad,273

0hdsor8yel8RFdw4HA4RMP,Lisa McHugh,12932

7x3f7c0fBanNlQwpx1255g,Françoise Hardy,139100

0ndw1tUehEV3tnnYUnqFw9,Piotr Anderszewski,2851

4CqzwlyoNSvoGeMk7NiMhd,AR Paisley,1351

28UDeKu2FPrU0T7dpUiSGY,Dexta Daps,38309

2ZtLpLCxNWzn5b1gTFj717,John McNicholl,1949

3Zi9cVUyWeAFjxEHn3bCqZ,Sylvie Vartan,19773

1vMPiZo35cD5WuZgp6NO7I,Anneleen Lenaerts,469

3uJx5SnOM59Li7lCxA3b29,Lil Keed,21312

2NUz5P42WqkxilbI8ocN76,Vybz Kartel,439159

79YusZ7CgkYdOsEql4nJSj,Sean Corrigan,352

6fhXbgrtC1AffxqI32lPwz,Richard Anthony,13147

3xWSt0mL474uQlh5Zm6NsW,Offset,360

2LIAgeQ5NZurwixfoG3CWZ,Alkaline,133958

4l0yTXrXQkRLjPQP5mejEX,Declan Nerney,3891

3nrxbDUVMUDDrBCRposrDL,Michael Wendler,31702

0IVLEdxLU2zGUZVjVwo6IJ,Michna,3502

0U4UrgHYuU5CiuJoMZf4fl,Falcko,27875

5Xi3NfsVBIEbaWVUfBTy39,Govana,8679

1w4OWYvstS880VyeCwLpgU,The Three Amigos,1359

0wIb0PhwT3disoWykRhq6V,Viktor Vaughn,44053

3b5bg1k6N9u31OtzSfK2dP,Dosseh,355500

2Srxd4jkUb5hcZEJO1SPnW,King Perryy,303

2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,509050

5aP2E8K4LY86fUERVzZlnX,Garibay,653

2qDKzdW4afh0xGeU1LMcbH,Quada,79

28yVvEvA2lT3K5RNIhV1Dj,BAYNK,32465

1jPP6QhDYcXW9BQKM4qBbr,A Guevara,30

0FL2d6iFFNAV3yBUbXjZ1U,Wafia,53889

3wdXgSpjbbU3tX9KasdxMh,Sophia Black,14803

21u3NO0FvQyZ9iCrkUIGRb,Point Zero,44

5O3OUnaadL3aEVi5x6ImOl,Elkkle,643

3cKtACqghal3orX5jPdsbp,Racquel Jones,832

7uzKFCBLb6SLQ5c4ML6fQw,DOXX,20440

3nwYsifpwrKmCIpw4i0HDW,Konshens,169552

7ASucWaI33cepJbo74Hlo0,E^ST,23531

1qxSVLNqRcdhXPkE6suUlN,Krrum,7875

4A1hhXvs2jAyUgsjjf1Lrj,Taipan,9835

0EIJLgdMEPVJlnkmjWcx5q,Matthew Young,4940

1dqnbaIyoeXqdr0exT8fBc,Q Money,15367

4jU68Hm8np6WNZXMqi7rz3,Big Grams,50627

11jTIrOwxFOLvhJIdb4FYo,JeanJass,19232

1hPhvtnkfyqZEEJgGJUV5I,PUSHIM,38041

6l2TcYHKMr6XQn5hxfD48E,Klumben,58634

0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,105850

47z0zz9ZMCn9GBiPRTn5Bc,Tommaso Paradiso,802

1vlEdonNNTdv4LldrTjM3c,Prodigy feat. Big Twins & Un Pacino,648

4oVERQ0AxzzQ4zip1nMKlt,Gringe,37877

0yFTQM79Y12E6J6aOPRoZg,satomoka,1721

3GeZ2hxlimcfZ7v3qxf5UT,Coca Vango,9935

7hssUdpvtY5oiARaUDgFZ3,Ina Wroldsen,55035

4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,38877

3ewQZ4iDkC9CQzceitueXe,Paolo Pellegrino,123

74rqJ8NPooODHnWIbDqFoi,Aston Alba,94

4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,6113067

1l34dKPJr1a9QOBCeedC6Y,FLOWER FLOWER,6078

6S0dmVVn4udvppDhZIWxCr,Sean Kingston,1316481

0evBopfnhhbHzmHebWTDx7,Jonas Rathsman,13429

5qRSs6mvI17zrkJpOHkCoM,iKON,1496491

5kHKhgCMg9yezOrISm4wJH,Tallisker,554

58TSYUufxjTDGCHo9xyvVb,Charan-Po-Rantan,9045

14xYgfgxqg660MrzcHaBb1,Superhigh,0

3q2CZodb5xnNb0C9WeYHkb,Ora Solar,29

2olRUnJBxMWrHpShDSwYoe,TREI,3969

3ndTYTEzaZkgGuIWc6nvpC,Chizuru Oki,101

5VGtjAIDUuJMAdSFY0UFnR,Inked Soul,52

6nfDaffa50mKtEOwR8g4df,GOT7,2202485

4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,1135358

5OvpF1A65DXs93M9NfPIjT,Patrice Bäumel,21315

1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,875160

1diX6i4LgUKR9qMRrAeGLi,Rei Yasuda,15232

6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,500426

7Mf7RKErlQ5maEdHTXNexf,David Mayer,3969

3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,986235

7dq8KEwf0kQXJhM79iwcPh,JJ Heller,32565

2vjeuQwzSP5ErC1S41gONX,CHANMINA,49803

5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,60233

5v35HgVYTMoD2SBonVGZ9K,Markus Kavka,1141

3sxWOFw4MSN54SIQ8np6iG,B1A4,325368

5YCsKCBbhMHBKBh2MllF5d,AAAMYYY,3504

5hALxswu1Hh9HNjFqsfcO0,Emilie Adams,2243

1UJj77uMxQ75QrhQSU8W1I,The Reason Y,405

3bM1MZ42q6lUJqHDaDwcKr,Marie-Flore,1327

5fHVckjK8GV0abZUYPt3kH,Moseqar,525

6cjJkgFmYi0JLQzsRrDos4,道重さゆみ,10

1qskAseW7apRxJBpYAO9Yk,Felix Snow,14887

6fJvW51nWhRImJyos6O7sT,Huxley,27173

1QsdzIKkTT5gDFj8GB1cIX,Yseult,7010

1T6zSTnrsGeN5HwgwcGTnt,Layla Rina,75

2swvbEAfN70ZFcQB4Y7MaS,Richie Campbell,126214

5CM5PpBzdFwgJmlafK2AEy,Clement Bazin,10657

1xv8LIJ3qAL2EioqhUjqtY,MNNQNS,1564

1ytH8uFCe1l9mxfqUUnYMF,Leo Fifty Five,272

37ASPH0bOi7XSVBTq8U9Zd,Jawhar,1146

1BjaGDkxwa2fb2pSCXlFXb,Chet Porter,13999

21bdasKU3vHrH6tjuhBIjd,Th Da Freak,659

0kYhaxpivQLmlDPTURJ5fN,LecHad,2083

6Xb2llJHXVw4OBdXGcAfX7,Albaitil Ashwai,114

3BkE65DVH2NZSDQa6ZszcJ,Madison Love,448

1U1tfTJHxezIBnlay13sVA,Radio Elvis,10736

6tW2COamsV0ktGyKYCZv9S,Shelmi,788

4g5NYCLpdbph9wm6QUaFmd,Mike Massy,6564

23DYJsw4uSCguIqiTIDtcN,Southside,15529

4KF0B66rZU4yV2hruz7YN4,Monsieur Adi,2237

5UXmxAaQ3KvDkaAets1NfP,El Ayacha,25

0ISl2YbBIgqW4IWbSJMn5g,Holly Throsby,7809

1dIdBZaaHRW2bDTkHNfWln,The Veronicas,470642

2pLCPj16MdarXf0lwPBMN8,Affidavit,164

6O0rWDT0LuZk9Cpe45kbcx,Anna Elizabeth Laube,679

0IVPwrImVEE7gG7WNL7wGQ,The Brahms,5008

20sCIgpGHC90rictJC1eM1,PAALMA,17

0URyJ3sVhjTl9KyayOYPkF,Craig Hawksley,14

7hbH1qupmU6HxVBjWJItlq,Dave Barnes,58486

4fSPtBgFPZzygkY6MehwQ7,The Libertines,501039

6erPxLLPCkVjBrW6BTylq0,Rescue Rangers,275

2B6yESwYz1aFIsaJiYDLSu,Lonesome Dave,8

0PDqlUGugF5Jt6DZyATvfz,Betty Wright,96963

066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,577500

6Oy6CwwhQqijvzAjpkoazG,Marble Arch,624

7sQbZ9bXRvGlbkZoUTnEMM,Killer Beez,47

0OTnx2X2FDXeewcm72lavT,Alison Krauss & Union Station,89716

7HPVAGjCVDzP7xcNrkwgxL,CUT_,13320

5HHBoive7V0aWrW2sgrkQR,The Slow Sliders,283

5Hi2U5NgrIHOfqcBgZXDgs,Ashley Quintanilla,740

7A8U1UZFpc03H6UrSaX9wh,AWKWARD i,2643

6qWanKqyz8K80aIrLzUFzH,Born Idiot,828

638CPU1xRHUo6AmfZe3F2c,Eva Shaw,13482

6kq4GHwUcUojGIu0ziSNXf,Amenazzy,247831

3r6Sk3pYxdJk7MekhBGgMR,Blood Red Shoes,66432

5mfSroygyqh7OOonNCJ4Z1,Pamplemousse,122

5EvFsr3kj42KNv97ZEnqij,Shaggy,1104782

39FuQKH2MKSPyAsRqdHj0N,Prague Philharmonia,468

2PyWfmEeKmRNhQkAJ1zJXw,The Last Revel,7490

6BX9j7UsymFKsVPpNy5PTP,Aaron Camper,6033

1pf0MPKfKdvS8J779mS1Ay,Miky Woodz,307027

1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,305639

3V3fNVtD8gD50ko5CWJYIx,Sammy,450

5uUIZ5FnQjqfOamzj0yK3h,Jordan DePaul,697

1NJj3myMAUXcjv6hUmo9iF,Daniel Paterok,260

0J95YxeoXi3Um0VpxTwDhn,The Steel Wheels,8528

73TQx9yn3Tq1fpJLVqvEq8,tribes.,813

20y016gkZkvsa6WDkYWRew,Blazers,62

6TaaqqCMRMSpvNHClfnbEL,Maduk,43739

0v9z3JGhtZ8BCDbAOCSgBa,Moura Lympany,3093

45K759axQK0aohwSjbkgpy,Sean Watkins,3783

0NhKCHTPG7Sz62S3zxV1Cf,Ecca Vandal,7718

0v2Y5jwtcv8LiWNTRls1KM,Ester Dean,38302

5HG9Eg7Ik8ZuNtMyGYTxLG,Alexandre Tharaud,13457

4TA1bJ58eUSl5Qn8DP1L86,Kyle Tuttle,922

0xa5OyGNNTX6qlVb1N71G7,Sam Robs,82

3CBAfv5IxPSyPNilBTX4tP,Teamheadkick,24087

5wu05jGsVMAFHYMYHqCB9l,Avishai Cohen,90254

2xXNqL807BAunM2FdmAixU,Austin Lucas,6895

2U3dcuDVpg1sZiN8ZW5JWR,Lindstrøm & Prins Thomas,2774

6SnQ8mTPR9VEVytaIEIi5i,Monn,466

6uwKFlZFf71RsICMeiRuEy,Toby Turner,56058

3bLTVhgwYcsH54wmhf31Nd,Jean-Philippe Collard,584

4nl7okSNAZuu9DWr9jkzSs,Horseshoes & Hand Grenades,8588

5rWd0mqWfC06fk315a6Igq,Tobuscus,35015

659fOqEHzm3jL8AeWuOwXO,Beoga,8887

5jNhWWilFBmjyRTLW2dLF8,FUTURECLUB,103

0CqUWmuisajRaQpQjV6Ivp,razzmatazzSC,2

1sMZfMdtizSlYjtZgQFXaz,Kyle Daniel,540

5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,476246

2RnDmyX1zzOkK5Cj9QPhMq,L D R U,27793

27BYTvHh3s1oA2kC3OJfMq,T-Röd,868

5QpNKnsD0biAkM2sHA7OXR,Rachel Wammack,2774

4wHZkzWXD9GPr4RQAYjUcv,Wild Belle,111836

2uFH2L4YKTo0fFZT67bkx3,Mammals,7585

0I8db6d4O0qwnAhUeqoxQO,All Caps,2820

3YPimtPMegGejTPwLKqpGB,Claudia Hoyser,2066

3sFTupo9UGgrujjN21BjwR,Gossip,237913

3H9aUontw9uSlcCDrKwJoE,Shovell,183

6qcUeWE0nbXnXcoLLPpDoa,The GAG Quartet,2532

5mMuiFhh7faS7qxnTLRA6u,Barrington Levy,120030

7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,512324

7GCoz67CzP8geNIXE7lQrb,Anna Leyne,407

57LYc5RFV0C56pyIJ8gdnb,Will Finley,71

1xU878Z1QtBldR7ru9owdU,Phoenix,1427900

4p8fvQcLMWToTpmezUb8T5,Finn,1891

1SKdnfGF5KypZsRJCb7M7h,The Tuten Brothers,597

2Au2mS47rMRkqbU4XJqKMh,Bedouin Soundclash,39378

5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile,291877

3cnAJv9gydgm52KFIsdvO8,Ferreck Dawn,14625

3QOwPxkPpGvhbiPaEs7Pnl,Caitlin Canty,7048

5sgGVsS99rOnbZnfbbiYWl,Arlene Quinn,136

2u0CzUCFU8OEoIFORUq6wJ,Natural Vibrations,16464

2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,537552

2XBuvmyzhH85j6sqv1fV3l,Robosonic,14609

30fXKjFrJ6I9tfwia1ZZMG,The Ghost of Paul Revere,12908

5z2cHsOmmmWcAPNG1oEhw0,Xscape,652556

7scgeMkL7D55tArbbXte2W,Solid Vibes,150

3wsEppaZbJOYZEtwMfNI0o,Todo Aparenta Normal,5927

7GMot9WvBYqhhJz92vhBp6,EDX,135038

2QFJpQcoOMr1A2m8socQKF,Leslie Stevens,221

0le01dl1WllSHhjEXRl4in,Tamia,591546

1NngQUSMHaauD7UjKuaH2W,Congo Natty,32938

6Hs8U0JO2nacXFG4kp15Co,Chico Trujillo,142771

7C0r1C3ZyzEfD4XgF2T5mZ,Esben Just,119

5MynxBz4ZMqvUzpcxTZl4C,Therapie TAXI,154327

48Idb5uZga8diRAMTc9q3E,David Lebón,18904

4fqTtvwo9kLosNr5VPnx1G,Janeth Valenzuela,2496

2zHuN04qyNnz890Y2R0Nkr,Tessa B,969

5elGshUqAk1yWo3F4AjTX7,Pampa Yakuza,9936

37uswdRBtJ0qyXas292Uo0,Tenor Fly,3298

55vcI80PhlIE7harEjtMZu,Cheli Madrid,2265

00CTomLgA78xvwEwL0woWx,Suzane,2999

5SK9vGIjsAFdaAM4yIj7er,Más Que Uno,1996

47gklZL64F1mSSmYfnHlew,Torodd Overåsberget,150

2ZNrWgSrqOlD6uF54Hx4ZY,Las Fenix,7253

6eNOjuJSfKkAvbiGW90AkZ,Joachim Pastor,45166

08Mi8yWtTfL2aWlZIG135P,AWADA,1343

159dqEoG4ZofiTrcmWEwBG,Cuentos Borgeanos,16461

1sHJcNKCBu1QUmOHFeAtMm,Cristina ,618

0utY6uKgphxGWsSZBxyQOE,54,226

21gbsnlPT5hyxKDKHsBtQj,Stepz,649

3MN1I798hV0ETJ3vRkwcRt,Huevo,10123

4JT9DX3xUrV5zS24YM3I9l,Svartbrent,54

7oFVQdInQWD7GQRgWxSiHD,Helen Ochoa,10346

4SR9oxWziAoPR4kTrekBi6,Samir & Viktor,100545

0zCyxUOno7Lw6vXVUjyo5C,ATkel,3417

2osoVujXgV0PA8lhqDKYFw,Callejeros,660017

3bhHEBJ3RJGTyOGp0KIB11,Freejak,1201

0BecZI4vqLoN178y3f16XJ,RH,6611

2wjmZuSHtRx96Qxb8HiP2o,Guasones,217834

75Aj3sIrvw4kzFDqc59HCA,Hobbylaget,11

0cAOG10Gh3ORpBRZ9c7Zam,Markoolio,51370

0bIoVDzI4BefNfAQid4nox,Volkan,5514

2MDkMAXgLEGJFogdR000Au,Luis Fernando Pérez,846

448NExkop3FBIvY5RmWOAh,Krusern,0

5X7IiXMVREXSohJkJEwdef,Viuda E Hijas De Roque Enroll,7386

2orDgazBVzvwOVZa0QQUvI,Toko,2406

1C3sffOOvQNUwg4YIsvKqy,César Franck,12066

6LBmokxWdJj8fbOpS3o3V3,Dr.Mriz,0

438JBZR1AR0l04AzcYW9gy,Harold Melvin & The Blue Notes,194325

5TGTpu4g8siFOIctZuQO7y,Sylvester,58308

3HYV4ZdJ1LSOhPo5ehlEqF,Isaac Stern,11093

23Xe3jlAj7vJH878Q7PW9L,H@g,2

41DGOfz7IFMVvf9wKAzeZS,Jalen Santoy,52800

3XC57xz74X3xUi1hv4mge1,Winona Oak,11151

2HOE9Wdk42ki6rFOCTcLWS,Tapps,3850

3naY4Tq98GRh9K8xOsINyv,Eugene Ormandy,4990

